file,n_clusters,vector_size,window,epochs,NMI,running_time,iteration
connect_tx,4,500,5,10,0.0012933734461376785,1.57775,1
connect_tx,4,500,5,10,0.00253620267316291,1.34153,2
connect_tx,4,500,5,10,0.0022498372306672047,1.457408,3
connect_tx,8,500,5,10,0.0025703399568821035,2.758165,1
connect_tx,8,500,5,10,0.00258820234795546,1.795863,2
connect_tx,8,500,5,10,0.0025948979640544245,2.136558,3
connect_tx,10,500,5,10,0.002485211180551516,2.479654,1
connect_tx,10,500,5,10,0.002446110930392788,2.516934,2
connect_tx,10,500,5,10,0.00240067079807807,3.038434,3
connect_tx,16,500,5,10,0.002575544476988863,6.122161,1
connect_tx,16,500,5,10,0.0034676109315816737,4.828948,2
connect_tx,16,500,5,10,0.0027127281990698294,3.723044,3
connect_tx,20,500,5,10,0.003476308575575882,5.388505,1
connect_tx,20,500,5,10,0.003645573963535947,4.795902,2
connect_tx,20,500,5,10,0.0038207920889287085,5.750518,3
connect_tx,50,500,5,10,0.0038506544073983805,14.636574,1
connect_tx,50,500,5,10,0.0038707223663566165,13.443637,2
connect_tx,50,500,5,10,0.0038460552247148237,10.704879,3
connect_tx,100,500,5,10,0.004335897518791953,23.546319,1
connect_tx,100,500,5,10,0.0046999164829150866,21.101641,2
connect_tx,100,500,5,10,0.004284363843576347,21.639714,3
